chr_LREC244_0v0	3800	3850	GC.w50	0.200000
chr_LREC244_0v0	3850	3900	GC.w50	0.280000
chr_LREC244_0v0	3900	3950	GC.w50	0.400000
chr_LREC244_0v0	3950	4000	GC.w50	0.320000
chr_LREC244_0v0	4000	4050	GC.w50	0.340000
chr_LREC244_0v0	4050	4100	GC.w50	0.240000
chr_LREC244_0v0	4100	4150	GC.w50	0.360000
chr_LREC244_0v0	4150	4200	GC.w50	0.400000
chr_LREC244_0v0	4200	4250	GC.w50	0.360000
chr_LREC244_0v0	4250	4300	GC.w50	0.260000
chr_LREC244_0v0	4300	4350	GC.w50	0.360000
chr_LREC244_0v0	4350	4400	GC.w50	0.500000
chr_LREC244_0v0	4400	4450	GC.w50	0.280000
chr_LREC244_0v0	4450	4500	GC.w50	0.300000
chr_LREC244_0v0	4500	4550	GC.w50	0.360000
chr_LREC244_0v0	4550	4600	GC.w50	0.260000
chr_LREC244_0v0	4600	4650	GC.w50	0.400000
chr_LREC244_0v0	4650	4700	GC.w50	0.420000
chr_LREC244_0v0	4700	4750	GC.w50	0.220000
chr_LREC244_0v0	4750	4800	GC.w50	0.280000
chr_LREC244_0v0	4800	4850	GC.w50	0.480000
chr_LREC244_0v0	4850	4900	GC.w50	0.400000
chr_LREC244_0v0	4900	4950	GC.w50	0.380000
chr_LREC244_0v0	4950	5000	GC.w50	0.240000
chr_LREC244_0v0	5000	5050	GC.w50	0.320000
chr_LREC244_0v0	5050	5100	GC.w50	0.300000
chr_LREC244_0v0	5100	5150	GC.w50	0.500000
chr_LREC244_0v0	5150	5200	GC.w50	0.340000
chr_LREC244_0v0	5200	5250	GC.w50	0.300000
chr_LREC244_0v0	5250	5300	GC.w50	0.300000
chr_LREC244_0v0	5300	5350	GC.w50	0.380000
chr_LREC244_0v0	5350	5400	GC.w50	0.380000
chr_LREC244_0v0	5400	5450	GC.w50	0.340000
chr_LREC244_0v0	5450	5500	GC.w50	0.460000
chr_LREC244_0v0	5500	5550	GC.w50	0.360000
chr_LREC244_0v0	5550	5600	GC.w50	0.320000
chr_LREC244_0v0	5600	5650	GC.w50	0.340000
chr_LREC244_0v0	5650	5700	GC.w50	0.360000
chr_LREC244_0v0	5700	5750	GC.w50	0.420000
chr_LREC244_0v0	5750	5800	GC.w50	0.340000
chr_LREC244_0v0	5800	5850	GC.w50	0.380000
chr_LREC244_0v0	5850	5900	GC.w50	0.260000
chr_LREC244_0v0	5900	5950	GC.w50	0.340000
chr_LREC244_0v0	5950	6000	GC.w50	0.320000
chr_LREC244_0v0	6000	6050	GC.w50	0.420000
chr_LREC244_0v0	6050	6100	GC.w50	0.300000
chr_LREC244_0v0	6100	6150	GC.w50	0.280000
chr_LREC244_0v0	6150	6200	GC.w50	0.440000
chr_LREC244_0v0	6200	6250	GC.w50	0.400000
chr_LREC244_0v0	6250	6300	GC.w50	0.420000
chr_LREC244_0v0	6300	6350	GC.w50	0.340000
chr_LREC244_0v0	6350	6400	GC.w50	0.340000
chr_LREC244_0v0	6400	6450	GC.w50	0.400000
chr_LREC244_0v0	6450	6500	GC.w50	0.400000
chr_LREC244_0v0	6500	6550	GC.w50	0.440000
chr_LREC244_0v0	6550	6600	GC.w50	0.520000
chr_LREC244_0v0	6600	6650	GC.w50	0.500000
chr_LREC244_0v0	6650	6700	GC.w50	0.500000
chr_LREC244_0v0	6700	6750	GC.w50	0.480000
chr_LREC244_0v0	6750	6800	GC.w50	0.560000
chr_LREC244_0v0	6800	6850	GC.w50	0.380000
chr_LREC244_0v0	6850	6900	GC.w50	0.600000
chr_LREC244_0v0	6900	6950	GC.w50	0.460000
chr_LREC244_0v0	6950	7000	GC.w50	0.420000
chr_LREC244_0v0	7000	7050	GC.w50	0.580000
chr_LREC244_0v0	7050	7100	GC.w50	0.400000
chr_LREC244_0v0	7100	7150	GC.w50	0.600000
chr_LREC244_0v0	7150	7200	GC.w50	0.420000
chr_LREC244_0v0	7200	7250	GC.w50	0.520000
chr_LREC244_0v0	7250	7300	GC.w50	0.540000
chr_LREC244_0v0	7300	7350	GC.w50	0.460000
chr_LREC244_0v0	7350	7400	GC.w50	0.560000
chr_LREC244_0v0	7400	7450	GC.w50	0.500000
chr_LREC244_0v0	7450	7500	GC.w50	0.640000
chr_LREC244_0v0	7500	7550	GC.w50	0.540000
chr_LREC244_0v0	7550	7600	GC.w50	0.500000
chr_LREC244_0v0	7600	7650	GC.w50	0.340000
chr_LREC244_0v0	7650	7700	GC.w50	0.500000
chr_LREC244_0v0	7700	7750	GC.w50	0.360000
chr_LREC244_0v0	7750	7800	GC.w50	0.360000
chr_LREC244_0v0	7800	7850	GC.w50	0.440000
chr_LREC244_0v0	7850	7900	GC.w50	0.540000
chr_LREC244_0v0	7900	7950	GC.w50	0.340000
chr_LREC244_0v0	7950	8000	GC.w50	0.300000
chr_LREC244_0v0	8000	8050	GC.w50	0.420000
chr_LREC244_0v0	8050	8100	GC.w50	0.360000
chr_LREC244_0v0	8100	8150	GC.w50	0.480000
chr_LREC244_0v0	8150	8200	GC.w50	0.500000
chr_LREC244_0v0	8200	8250	GC.w50	0.460000
chr_LREC244_0v0	8250	8300	GC.w50	0.360000
chr_LREC244_0v0	8300	8350	GC.w50	0.380000
chr_LREC244_0v0	8350	8400	GC.w50	0.420000
chr_LREC244_0v0	8400	8450	GC.w50	0.400000
chr_LREC244_0v0	8450	8500	GC.w50	0.540000
chr_LREC244_0v0	8500	8550	GC.w50	0.360000
chr_LREC244_0v0	8550	8600	GC.w50	0.260000
chr_LREC244_0v0	8600	8650	GC.w50	0.460000
chr_LREC244_0v0	8650	8700	GC.w50	0.560000
chr_LREC244_0v0	8700	8750	GC.w50	0.440000
chr_LREC244_0v0	8750	8800	GC.w50	0.360000
chr_LREC244_0v0	8800	8850	GC.w50	0.400000
chr_LREC244_0v0	8850	8900	GC.w50	0.360000
chr_LREC244_0v0	8900	8950	GC.w50	0.360000
chr_LREC244_0v0	8950	9000	GC.w50	0.420000
chr_LREC244_0v0	9000	9050	GC.w50	0.360000
chr_LREC244_0v0	9050	9100	GC.w50	0.460000
chr_LREC244_0v0	9100	9150	GC.w50	0.400000
chr_LREC244_0v0	9150	9200	GC.w50	0.460000
chr_LREC244_0v0	9200	9250	GC.w50	0.460000
chr_LREC244_0v0	9250	9300	GC.w50	0.540000
chr_LREC244_0v0	9300	9350	GC.w50	0.420000
chr_LREC244_0v0	9350	9400	GC.w50	0.480000
chr_LREC244_0v0	9400	9450	GC.w50	0.540000
chr_LREC244_0v0	9450	9500	GC.w50	0.620000
chr_LREC244_0v0	9500	9550	GC.w50	0.380000
chr_LREC244_0v0	9550	9600	GC.w50	0.520000
chr_LREC244_0v0	9600	9650	GC.w50	0.500000
chr_LREC244_0v0	9650	9700	GC.w50	0.500000
chr_LREC244_0v0	9700	9750	GC.w50	0.460000
chr_LREC244_0v0	9750	9800	GC.w50	0.520000
chr_LREC244_0v0	9800	9850	GC.w50	0.500000
chr_LREC244_0v0	9850	9900	GC.w50	0.500000
chr_LREC244_0v0	9900	9950	GC.w50	0.480000
chr_LREC244_0v0	9950	10000	GC.w50	0.580000
chr_LREC244_0v0	10000	10050	GC.w50	0.520000
chr_LREC244_0v0	10050	10100	GC.w50	0.460000
chr_LREC244_0v0	10100	10150	GC.w50	0.480000
chr_LREC244_0v0	10150	10200	GC.w50	0.460000
chr_LREC244_0v0	10200	10250	GC.w50	0.540000
chr_LREC244_0v0	10250	10300	GC.w50	0.500000
chr_LREC244_0v0	10300	10350	GC.w50	0.520000
chr_LREC244_0v0	10350	10400	GC.w50	0.460000
chr_LREC244_0v0	10400	10450	GC.w50	0.540000
chr_LREC244_0v0	10450	10500	GC.w50	0.440000
chr_LREC244_0v0	10500	10550	GC.w50	0.500000
chr_LREC244_0v0	10550	10600	GC.w50	0.520000
chr_LREC244_0v0	10600	10650	GC.w50	0.380000
chr_LREC244_0v0	10650	10700	GC.w50	0.500000
chr_LREC244_0v0	10700	10750	GC.w50	0.520000
chr_LREC244_0v0	10750	10800	GC.w50	0.540000
chr_LREC244_0v0	10800	10850	GC.w50	0.500000
chr_LREC244_0v0	10850	10900	GC.w50	0.540000
chr_LREC244_0v0	10900	10950	GC.w50	0.520000
chr_LREC244_0v0	10950	11000	GC.w50	0.320000
chr_LREC244_0v0	11000	11050	GC.w50	0.580000
chr_LREC244_0v0	11050	11100	GC.w50	0.475000
chr_LREC244_0v0	11100	11150	GC.w50	0.000000
chr_LREC244_0v0	11150	11200	GC.w50	0.300000
chr_LREC244_0v0	11200	11250	GC.w50	0.480000
chr_LREC244_0v0	11250	11300	GC.w50	0.520000
chr_LREC244_0v0	11300	11350	GC.w50	0.440000
chr_LREC244_0v0	11350	11400	GC.w50	0.460000
chr_LREC244_0v0	11400	11450	GC.w50	0.460000
chr_LREC244_0v0	11450	11500	GC.w50	0.560000
chr_LREC244_0v0	11500	11550	GC.w50	0.440000
chr_LREC244_0v0	11550	11600	GC.w50	0.460000
chr_LREC244_0v0	11600	11650	GC.w50	0.520000
chr_LREC244_0v0	11650	11700	GC.w50	0.560000
chr_LREC244_0v0	11700	11750	GC.w50	0.560000
chr_LREC244_0v0	11750	11800	GC.w50	0.560000
chr_LREC244_0v0	11800	11850	GC.w50	0.420000
chr_LREC244_0v0	11850	11900	GC.w50	0.560000
chr_LREC244_0v0	11900	11950	GC.w50	0.520000
chr_LREC244_0v0	11950	11952	GC.w50	1.000000
chr_LREC252_0v0	0	50	GC.w50	0.460000
chr_LREC252_0v0	50	100	GC.w50	0.480000
chr_LREC252_0v0	100	150	GC.w50	0.520000
chr_LREC252_0v0	150	200	GC.w50	0.660000
chr_LREC252_0v0	200	250	GC.w50	0.480000
chr_LREC252_0v0	250	300	GC.w50	0.500000
chr_LREC252_0v0	300	350	GC.w50	0.620000
chr_LREC252_0v0	350	400	GC.w50	0.440000
chr_LREC252_0v0	400	450	GC.w50	0.480000
chr_LREC252_0v0	450	500	GC.w50	0.420000
chr_LREC252_0v0	500	550	GC.w50	0.440000
chr_LREC252_0v0	550	600	GC.w50	0.520000
chr_LREC252_0v0	600	650	GC.w50	0.500000
chr_LREC252_0v0	650	700	GC.w50	0.620000
chr_LREC252_0v0	700	750	GC.w50	0.540000
chr_LREC252_0v0	750	800	GC.w50	0.540000
chr_LREC252_0v0	800	850	GC.w50	0.540000
chr_LREC252_0v0	850	900	GC.w50	0.540000
chr_LREC252_0v0	900	950	GC.w50	0.560000
chr_LREC252_0v0	950	1000	GC.w50	0.680000
chr_LREC252_0v0	1000	1050	GC.w50	0.400000
chr_LREC252_0v0	1050	1100	GC.w50	0.360000
chr_LREC252_0v0	1100	1150	GC.w50	0.400000
chr_LREC252_0v0	1150	1200	GC.w50	0.460000
chr_LREC252_0v0	1200	1250	GC.w50	0.480000
chr_LREC252_0v0	1250	1300	GC.w50	0.540000
chr_LREC252_0v0	1300	1350	GC.w50	0.540000
chr_LREC252_0v0	1350	1400	GC.w50	0.480000
chr_LREC252_0v0	1400	1450	GC.w50	0.560000
chr_LREC252_0v0	1450	1500	GC.w50	0.580000
chr_LREC252_0v0	1500	1550	GC.w50	0.460000
chr_LREC252_0v0	1550	1600	GC.w50	0.520000
chr_LREC252_0v0	1600	1650	GC.w50	0.560000
chr_LREC252_0v0	1650	1700	GC.w50	0.540000
chr_LREC252_0v0	1700	1750	GC.w50	0.580000
chr_LREC252_0v0	1750	1800	GC.w50	0.520000
chr_LREC252_0v0	1800	1850	GC.w50	0.540000
chr_LREC252_0v0	1850	1900	GC.w50	0.620000
chr_LREC252_0v0	1900	1950	GC.w50	0.480000
chr_LREC252_0v0	1950	2000	GC.w50	0.560000
chr_LREC252_0v0	2000	2050	GC.w50	0.540000
chr_LREC252_0v0	2050	2100	GC.w50	0.460000
chr_LREC252_0v0	2100	2150	GC.w50	0.620000
chr_LREC252_0v0	2150	2200	GC.w50	0.540000
chr_LREC252_0v0	2200	2250	GC.w50	0.480000
chr_LREC252_0v0	2250	2300	GC.w50	0.580000
chr_LREC252_0v0	2300	2350	GC.w50	0.480000
chr_LREC252_0v0	2350	2400	GC.w50	0.500000
chr_LREC252_0v0	2400	2450	GC.w50	0.540000
chr_LREC252_0v0	2450	2500	GC.w50	0.500000
chr_LREC252_0v0	2500	2550	GC.w50	0.480000
chr_LREC252_0v0	2550	2600	GC.w50	0.520000
chr_LREC252_0v0	2600	2650	GC.w50	0.660000
chr_LREC252_0v0	2650	2700	GC.w50	0.380000
chr_LREC252_0v0	2700	2750	GC.w50	0.460000
chr_LREC252_0v0	2750	2800	GC.w50	0.500000
chr_LREC252_0v0	2800	2850	GC.w50	0.480000
chr_LREC252_0v0	2850	2900	GC.w50	0.500000
chr_LREC252_0v0	2900	2950	GC.w50	0.480000
chr_LREC252_0v0	2950	3000	GC.w50	0.420000
chr_LREC252_0v0	3000	3050	GC.w50	0.460000
chr_LREC252_0v0	3050	3100	GC.w50	0.460000
chr_LREC252_0v0	3100	3150	GC.w50	0.480000
chr_LREC252_0v0	3150	3200	GC.w50	0.400000
chr_LREC252_0v0	3200	3250	GC.w50	0.460000
chr_LREC252_0v0	3250	3300	GC.w50	0.540000
chr_LREC252_0v0	3300	3350	GC.w50	0.680000
chr_LREC252_0v0	3350	3400	GC.w50	0.400000
chr_LREC252_0v0	3400	3450	GC.w50	0.640000
chr_LREC252_0v0	3450	3500	GC.w50	0.500000
chr_LREC252_0v0	3500	3550	GC.w50	0.520000
chr_LREC252_0v0	3550	3600	GC.w50	0.540000
chr_LREC252_0v0	3600	3650	GC.w50	0.380000
chr_LREC252_0v0	3650	3700	GC.w50	0.300000
chr_LREC252_0v0	3700	3750	GC.w50	0.340000
chr_LREC252_0v0	3750	3800	GC.w50	0.560000
chr_LREC252_0v0	3800	3850	GC.w50	0.360000
chr_LREC252_0v0	3850	3900	GC.w50	0.340000
chr_LREC252_0v0	3900	3950	GC.w50	0.240000
chr_LREC252_0v0	3950	4000	GC.w50	0.360000
chr_LREC252_0v0	4000	4050	GC.w50	0.420000
chr_LREC252_0v0	4050	4100	GC.w50	0.320000
chr_LREC252_0v0	4100	4150	GC.w50	0.480000
chr_LREC252_0v0	4150	4200	GC.w50	0.660000
chr_LREC252_0v0	4200	4250	GC.w50	0.460000
chr_LREC252_0v0	4250	4300	GC.w50	0.400000
chr_LREC252_0v0	4300	4350	GC.w50	0.480000
chr_LREC252_0v0	4350	4400	GC.w50	0.500000
chr_LREC252_0v0	4400	4450	GC.w50	0.400000
chr_LREC252_0v0	4450	4500	GC.w50	0.380000
chr_LREC252_0v0	4500	4550	GC.w50	0.460000
chr_LREC252_0v0	4550	4600	GC.w50	0.380000
chr_LREC252_0v0	4600	4650	GC.w50	0.420000
chr_LREC252_0v0	4650	4700	GC.w50	0.500000
chr_LREC252_0v0	4700	4750	GC.w50	0.580000
chr_LREC252_0v0	4750	4800	GC.w50	0.580000
chr_LREC252_0v0	4800	4850	GC.w50	0.440000
chr_LREC252_0v0	4850	4900	GC.w50	0.420000
chr_LREC252_0v0	4900	4950	GC.w50	0.500000
chr_LREC252_0v0	4950	5000	GC.w50	0.480000
chr_LREC252_0v0	5000	5050	GC.w50	0.480000
chr_LREC252_0v0	5050	5100	GC.w50	0.480000
chr_LREC252_0v0	5100	5150	GC.w50	0.360000
chr_LREC252_0v0	5150	5200	GC.w50	0.160000
chr_LREC252_0v0	5200	5250	GC.w50	0.340000
chr_LREC252_0v0	5250	5300	GC.w50	0.500000
chr_LREC252_0v0	5300	5350	GC.w50	0.420000
chr_LREC252_0v0	5350	5400	GC.w50	0.680000
chr_LREC252_0v0	5400	5450	GC.w50	0.600000
chr_LREC252_0v0	5450	5500	GC.w50	0.540000
chr_LREC252_0v0	5500	5550	GC.w50	0.640000
chr_LREC252_0v0	5550	5600	GC.w50	0.560000
chr_LREC252_0v0	5600	5650	GC.w50	0.580000
chr_LREC252_0v0	5650	5700	GC.w50	0.560000
chr_LREC252_0v0	5700	5750	GC.w50	0.680000
chr_LREC252_0v0	5750	5800	GC.w50	0.360000
chr_LREC252_0v0	5800	5850	GC.w50	0.540000
chr_LREC252_0v0	5850	5900	GC.w50	0.420000
chr_LREC252_0v0	5900	5950	GC.w50	0.520000
chr_LREC252_0v0	5950	6000	GC.w50	0.580000
chr_LREC252_0v0	6000	6050	GC.w50	0.520000
chr_LREC252_0v0	6050	6100	GC.w50	0.420000
chr_LREC252_0v0	6100	6150	GC.w50	0.420000
chr_LREC252_0v0	6150	6200	GC.w50	0.600000
chr_LREC252_0v0	6200	6250	GC.w50	0.620000
chr_LREC252_0v0	6250	6300	GC.w50	0.540000
chr_LREC252_0v0	6300	6350	GC.w50	0.700000
chr_LREC252_0v0	6350	6400	GC.w50	0.520000
chr_LREC252_0v0	6400	6450	GC.w50	0.620000
chr_LREC252_0v0	6450	6500	GC.w50	0.460000
chr_LREC252_0v0	6500	6550	GC.w50	0.540000
chr_LREC252_0v0	6550	6600	GC.w50	0.500000
chr_LREC252_0v0	6600	6650	GC.w50	0.520000
chr_LREC252_0v0	6650	6700	GC.w50	0.540000
chr_LREC252_0v0	6700	6750	GC.w50	0.460000
chr_LREC252_0v0	6750	6800	GC.w50	0.640000
chr_LREC252_0v0	6800	6850	GC.w50	0.440000
chr_LREC252_0v0	6850	6900	GC.w50	0.500000
chr_LREC252_0v0	6900	6950	GC.w50	0.580000
chr_LREC252_0v0	6950	7000	GC.w50	0.500000
chr_LREC252_0v0	7000	7050	GC.w50	0.520000
chr_LREC252_0v0	7050	7100	GC.w50	0.540000
chr_LREC252_0v0	7100	7150	GC.w50	0.580000
chr_LREC252_0v0	7150	7200	GC.w50	0.620000
chr_LREC252_0v0	7200	7250	GC.w50	0.600000
chr_LREC252_0v0	7250	7300	GC.w50	0.540000
chr_LREC252_0v0	7300	7350	GC.w50	0.620000
chr_LREC252_0v0	7350	7400	GC.w50	0.440000
chr_LREC252_0v0	7400	7450	GC.w50	0.440000
chr_LREC252_0v0	7450	7500	GC.w50	0.680000
chr_LREC252_0v0	7500	7550	GC.w50	0.560000
chr_LREC252_0v0	7550	7600	GC.w50	0.500000
chr_LREC252_0v0	7600	7650	GC.w50	0.500000
chr_LREC252_0v0	7650	7700	GC.w50	0.540000
chr_LREC252_0v0	7700	7750	GC.w50	0.480000
chr_LREC252_0v0	7750	7800	GC.w50	0.360000
chr_LREC252_0v0	7800	7850	GC.w50	0.360000
chr_LREC252_0v0	7850	7900	GC.w50	0.500000
chr_LREC252_0v0	7900	7950	GC.w50	0.420000
chr_LREC252_0v0	7950	8000	GC.w50	0.580000
chr_LREC252_0v0	8000	8050	GC.w50	0.560000
chr_LREC252_0v0	8050	8100	GC.w50	0.560000
chr_LREC252_0v0	8100	8150	GC.w50	0.520000
chr_LREC252_0v0	8150	8200	GC.w50	0.540000
chr_LREC252_0v0	8200	8250	GC.w50	0.440000
chr_LREC252_0v0	8250	8300	GC.w50	0.420000
chr_LREC252_0v0	8300	8350	GC.w50	0.480000
chr_LREC252_0v0	8350	8400	GC.w50	0.540000
chr_LREC252_0v0	8400	8450	GC.w50	0.480000
chr_LREC252_0v0	8450	8500	GC.w50	0.520000
chr_LREC252_0v0	8500	8550	GC.w50	0.540000
chr_LREC252_0v0	8550	8600	GC.w50	0.560000
chr_LREC252_0v0	8600	8650	GC.w50	0.440000
chr_LREC252_0v0	8650	8700	GC.w50	0.420000
chr_LREC252_0v0	8700	8750	GC.w50	0.280000
chr_LREC252_0v0	8750	8800	GC.w50	0.540000
chr_LREC252_0v0	8800	8850	GC.w50	0.480000
chr_LREC252_0v0	8850	8900	GC.w50	0.620000
chr_LREC252_0v0	8900	8950	GC.w50	0.460000
chr_LREC252_0v0	8950	9000	GC.w50	0.460000
chr_LREC252_0v0	9000	9050	GC.w50	0.340000
chr_LREC252_0v0	9050	9100	GC.w50	0.440000
chr_LREC252_0v0	9100	9150	GC.w50	0.520000
chr_LREC252_0v0	9150	9200	GC.w50	0.460000
chr_LREC252_0v0	9200	9250	GC.w50	0.480000
chr_LREC252_0v0	9250	9300	GC.w50	0.460000
chr_LREC252_0v0	9300	9350	GC.w50	0.340000
chr_LREC252_0v0	9350	9400	GC.w50	0.560000
chr_LREC252_0v0	9400	9450	GC.w50	0.540000
chr_LREC252_0v0	9450	9500	GC.w50	0.480000
chr_LREC252_0v0	9500	9550	GC.w50	0.540000
chr_LREC252_0v0	9550	9600	GC.w50	0.520000
chr_LREC252_0v0	9600	9650	GC.w50	0.520000
chr_LREC252_0v0	9650	9700	GC.w50	0.460000
chr_LREC252_0v0	9700	9750	GC.w50	0.640000
chr_LREC252_0v0	9750	9800	GC.w50	0.720000
chr_LREC252_0v0	9800	9850	GC.w50	0.500000
chr_LREC252_0v0	9850	9900	GC.w50	0.520000
chr_LREC252_0v0	9900	9950	GC.w50	0.660000
chr_LREC252_0v0	9950	10000	GC.w50	0.620000
chr_LREC252_0v0	10000	10050	GC.w50	0.440000
chr_LREC252_0v0	10050	10100	GC.w50	0.420000
chr_LREC252_0v0	10100	10150	GC.w50	0.460000
chr_LREC252_0v0	10150	10200	GC.w50	0.500000
chr_LREC252_0v0	10200	10250	GC.w50	0.560000
chr_LREC252_0v0	10250	10300	GC.w50	0.600000
chr_LREC252_0v0	10300	10350	GC.w50	0.520000
chr_LREC252_0v0	10350	10400	GC.w50	0.540000
chr_LREC252_0v0	10400	10450	GC.w50	0.500000
chr_LREC252_0v0	10450	10500	GC.w50	0.600000
chr_LREC252_0v0	10500	10550	GC.w50	0.460000
chr_LREC252_0v0	10550	10600	GC.w50	0.360000
chr_LREC252_0v0	10600	10650	GC.w50	0.380000
chr_LREC252_0v0	10650	10700	GC.w50	0.300000
chr_LREC252_0v0	10700	10750	GC.w50	0.460000
chr_LREC252_0v0	10750	10800	GC.w50	0.440000
chr_LREC252_0v0	10800	10850	GC.w50	0.480000
chr_LREC252_0v0	10850	10900	GC.w50	0.380000
chr_LREC252_0v0	10900	10950	GC.w50	0.380000
chr_LREC252_0v0	10950	11000	GC.w50	0.320000
chr_LREC252_0v0	11000	11050	GC.w50	0.380000
chr_LREC252_0v0	11050	11100	GC.w50	0.600000
chr_LREC252_0v0	11100	11150	GC.w50	0.360000
chr_LREC252_0v0	11150	11200	GC.w50	0.420000
chr_LREC252_0v0	11200	11250	GC.w50	0.480000
chr_LREC252_0v0	11250	11300	GC.w50	0.360000
chr_LREC252_0v0	11300	11350	GC.w50	0.600000
chr_LREC252_0v0	11350	11400	GC.w50	0.540000
chr_LREC252_0v0	11400	11450	GC.w50	0.580000
chr_LREC252_0v0	11450	11500	GC.w50	0.540000
chr_LREC252_0v0	11500	11550	GC.w50	0.520000
chr_LREC252_0v0	11550	11600	GC.w50	0.640000
chr_LREC252_0v0	11600	11650	GC.w50	0.580000
chr_LREC252_0v0	11650	11700	GC.w50	0.520000
chr_LREC252_0v0	11700	11750	GC.w50	0.600000
chr_LREC252_0v0	11750	11800	GC.w50	0.620000
chr_LREC252_0v0	11800	11850	GC.w50	0.660000
chr_LREC252_0v0	11850	11900	GC.w50	0.540000
chr_LREC252_0v0	11900	11950	GC.w50	0.640000
chr_LREC252_0v0	11950	12000	GC.w50	0.560000
chr_LREC252_0v0	12000	12050	GC.w50	0.500000
chr_LREC252_0v0	12050	12100	GC.w50	0.580000
chr_LREC252_0v0	12100	12150	GC.w50	0.640000
chr_LREC252_0v0	12150	12200	GC.w50	0.560000
chr_LREC252_0v0	12200	12250	GC.w50	0.500000
